country,city,lead_time_group,n_obs,variable,rmse
Spain,madrid,13-18h,842,pressure_msl,0.667181115837494
Spain,madrid,13-18h,842,surface_pressure,0.5864057758640735
Spain,madrid,13-18h,842,cloud_cover,30.120541676385233
Spain,madrid,13-18h,842,wind_speed_10m,4.194856028773546
Spain,madrid,13-18h,842,wind_gusts_10m,7.685815358159144
Spain,madrid,19-24h,208,temperature_2m,1.1114353159489136
Spain,madrid,19-24h,208,relative_humidity_2m,5.694970790767263
Spain,madrid,19-24h,208,dew_point_2m,0.9537375868735511
Spain,madrid,19-24h,208,apparent_temperature,1.3294012533120663
Spain,madrid,19-24h,208,precipitation,0.22553355540891162
Spain,madrid,19-24h,208,rain,0.26997150846823703
Spain,madrid,19-24h,208,showers,0.10561177090573831
Spain,madrid,19-24h,208,snowfall,0
Spain,madrid,19-24h,208,snow_depth,0
Spain,madrid,19-24h,208,weather_code,13.788930900712186
Spain,madrid,19-24h,208,pressure_msl,0.7549197614010719
Spain,madrid,19-24h,208,surface_pressure,0.6736096792653705
Spain,madrid,19-24h,208,cloud_cover,32.829102942358936
Spain,madrid,19-24h,208,wind_speed_10m,4.421288099811916
Spain,madrid,19-24h,208,wind_gusts_10m,8.45190010498322
Spain,madrid,7-12h,1388,temperature_2m,0.8865550333111517
Spain,madrid,7-12h,1388,relative_humidity_2m,7.717452805803108
Spain,madrid,7-12h,1388,dew_point_2m,1.2890471873817615
Spain,madrid,7-12h,1388,apparent_temperature,1.0384953646879636
Spain,madrid,7-12h,1388,precipitation,0.23941571528666364
Spain,madrid,7-12h,1388,rain,0.2399567684406112
Spain,madrid,7-12h,1388,showers,0.09573016833623034
Spain,madrid,7-12h,1388,snowfall,0.005314327326007864
Spain,madrid,7-12h,1388,snow_depth,0
Spain,madrid,7-12h,1388,weather_code,19.816339719653733
Spain,madrid,7-12h,1388,pressure_msl,0.6605058754677148
Spain,madrid,7-12h,1388,surface_pressure,0.5236895267819442
Spain,madrid,7-12h,1388,cloud_cover,28.650708758980656
Spain,madrid,7-12h,1388,wind_speed_10m,3.5099426500072703
Spain,madrid,7-12h,1388,wind_gusts_10m,6.372518446773368
Spain,malaga,0h,372,temperature_2m,1.3342469987837486
Spain,malaga,0h,372,relative_humidity_2m,9.426854798810124
Spain,malaga,0h,372,dew_point_2m,1.420756272939442
Spain,malaga,0h,372,apparent_temperature,1.5874169184931473
Spain,malaga,0h,372,precipitation,0.7977117812979231
Spain,malaga,0h,372,rain,0.7311428673474961
Spain,malaga,0h,372,showers,0.2501612383269845
Spain,malaga,0h,372,snowfall,0
Spain,malaga,0h,372,snow_depth,0
Spain,malaga,0h,372,weather_code,18.634428767307867
Spain,malaga,0h,372,pressure_msl,0.44152716401047964
Spain,malaga,0h,372,surface_pressure,0.43564314092679524
Spain,malaga,0h,372,cloud_cover,28.798801498359882
Spain,malaga,0h,372,wind_speed_10m,4.651962240621912
Spain,malaga,0h,372,wind_gusts_10m,8.997553430901952
Spain,malaga,1-6h,1946,temperature_2m,1.3341278893258626
Spain,malaga,1-6h,1946,relative_humidity_2m,10.140685609211614
Spain,malaga,1-6h,1946,dew_point_2m,1.6626048483656117
Spain,malaga,1-6h,1946,apparent_temperature,1.501759844661598
Spain,malaga,1-6h,1946,precipitation,0.5319204478072618
Spain,malaga,1-6h,1946,rain,0.5860663720046183
Spain,malaga,1-6h,1946,showers,0.17165538267360625
Spain,malaga,1-6h,1946,snowfall,0
Spain,malaga,1-6h,1946,snow_depth,0
Spain,malaga,1-6h,1946,weather_code,19.78050157475331
Spain,malaga,1-6h,1946,pressure_msl,0.5045425716206631
Spain,malaga,1-6h,1946,surface_pressure,0.5002671434339765
Spain,malaga,1-6h,1946,cloud_cover,28.82256025139015
Spain,malaga,1-6h,1946,wind_speed_10m,4.7226444940808046
Spain,malaga,1-6h,1946,wind_gusts_10m,9.084386275249665
Spain,malaga,13-18h,842,temperature_2m,1.3045780890766225
Spain,malaga,13-18h,842,relative_humidity_2m,10.846587300022396
Spain,malaga,13-18h,842,dew_point_2m,1.6092886553527403
Spain,malaga,13-18h,842,apparent_temperature,1.428277370481966
Spain,malaga,13-18h,842,precipitation,0.8643232218498925
Spain,malaga,13-18h,842,rain,0.9936018596912688
Spain,malaga,13-18h,842,showers,0.21964125360468062
Spain,malaga,13-18h,842,snowfall,0
Spain,malaga,13-18h,842,snow_depth,0
Spain,malaga,13-18h,842,weather_code,17.351199757268287
Spain,malaga,13-18h,842,pressure_msl,0.6056150561202395
Spain,malaga,13-18h,842,surface_pressure,0.6049479277172656
Spain,malaga,13-18h,842,cloud_cover,32.71717135790788
Spain,malaga,13-18h,842,wind_speed_10m,4.467930063226285
Spain,malaga,13-18h,842,wind_gusts_10m,8.812201377161042
Spain,malaga,19-24h,200,temperature_2m,1.1734564329364765
Spain,malaga,19-24h,200,relative_humidity_2m,8.079603950689663
Spain,malaga,19-24h,200,dew_point_2m,0.9965440281292142
Spain,malaga,19-24h,200,apparent_temperature,1.4894629904767691
Spain,malaga,19-24h,200,precipitation,0.4835286961494633
Spain,malaga,19-24h,200,rain,0.5440588203494178
Spain,malaga,19-24h,200,showers,0.13152946437965904
Spain,malaga,19-24h,200,snowfall,0
Spain,malaga,19-24h,200,snow_depth,0
Spain,malaga,19-24h,200,weather_code,15.79841764228304
Spain,malaga,19-24h,200,pressure_msl,0.5887274411814005
Spain,malaga,19-24h,200,surface_pressure,0.5923681287847952
Spain,malaga,19-24h,200,cloud_cover,38.26081546438863
Spain,malaga,19-24h,200,wind_speed_10m,5.0172203459684726
Spain,malaga,19-24h,200,wind_gusts_10m,9.291070982400253
Spain,malaga,7-12h,1388,temperature_2m,1.2014220680471863
Spain,malaga,7-12h,1388,relative_humidity_2m,10.183192345235243
Spain,malaga,7-12h,1388,dew_point_2m,1.7858876819890201
Spain,malaga,7-12h,1388,apparent_temperature,1.3621372425108853
Spain,malaga,7-12h,1388,precipitation,0.5720054210661877
Spain,malaga,7-12h,1388,rain,0.6473733227591116
Spain,malaga,7-12h,1388,showers,0.16423782573017814
Spain,malaga,7-12h,1388,snowfall,0
Spain,malaga,7-12h,1388,snow_depth,0
Spain,malaga,7-12h,1388,weather_code,19.944844696592188
Spain,malaga,7-12h,1388,pressure_msl,0.5761468952938729
Spain,malaga,7-12h,1388,surface_pressure,0.5744562646538064
Spain,malaga,7-12h,1388,cloud_cover,29.765945766555472
Spain,malaga,7-12h,1388,wind_speed_10m,5.084873312032821
Spain,malaga,7-12h,1388,wind_gusts_10m,10.042206320375012
Spain,marbella,0h,372,temperature_2m,2.187943503428173
Spain,marbella,0h,372,relative_humidity_2m,10.03274209667998
Spain,marbella,0h,372,dew_point_2m,1.5265041938243868
Spain,marbella,0h,372,apparent_temperature,2.2365968772664084
Spain,marbella,0h,372,precipitation,0.4665706506446915
Spain,marbella,0h,372,rain,0.5786989486065095
Spain,marbella,0h,372,showers,0.42343957688059486
Spain,marbella,0h,372,snowfall,0
Spain,marbella,0h,372,snow_depth,0
Spain,marbella,0h,372,weather_code,18.173003728501488
Spain,marbella,0h,372,pressure_msl,0.5082121308001925
Spain,marbella,0h,372,surface_pressure,0.481485157600159
Spain,marbella,0h,372,cloud_cover,26.13447441002348
Spain,marbella,0h,372,wind_speed_10m,4.0626147626470095
Spain,marbella,0h,372,wind_gusts_10m,7.72901598989438
Spain,marbella,1-6h,1946,temperature_2m,2.0134363665275092
Spain,marbella,1-6h,1946,relative_humidity_2m,10.461842770869021
Spain,marbella,1-6h,1946,dew_point_2m,1.5967914900489366
Spain,marbella,1-6h,1946,apparent_temperature,2.0176762554326935
Spain,marbella,1-6h,1946,precipitation,0.49347229138404847
Spain,marbella,1-6h,1946,rain,0.49636913956576506
Spain,marbella,1-6h,1946,showers,0.36254496124048297
Spain,marbella,1-6h,1946,snowfall,0
Spain,marbella,1-6h,1946,snow_depth,0
Spain,marbella,1-6h,1946,weather_code,18.81040799999865
Spain,marbella,1-6h,1946,pressure_msl,0.5335506152117226
Spain,marbella,1-6h,1946,surface_pressure,0.5067783094034445
Spain,marbella,1-6h,1946,cloud_cover,27.31680078897044
Spain,marbella,1-6h,1946,wind_speed_10m,4.3830867121713615
Spain,marbella,1-6h,1946,wind_gusts_10m,7.5944961679640715
Spain,marbella,13-18h,842,temperature_2m,2.2092442361612887
Spain,marbella,13-18h,842,relative_humidity_2m,11.853419883956198
Spain,marbella,13-18h,842,dew_point_2m,1.5053428204651227
Spain,marbella,13-18h,842,apparent_temperature,2.108353479447715
Spain,marbella,13-18h,842,precipitation,0.5714506273313861
Spain,marbella,13-18h,842,rain,0.5165204247352142
Spain,marbella,13-18h,842,showers,0.5312558508829688
Spain,marbella,13-18h,842,snowfall,0
Spain,marbella,13-18h,842,snow_depth,0
Spain,marbella,13-18h,842,weather_code,19.868391206163125
Spain,marbella,13-18h,842,pressure_msl,0.6075729529131791
Spain,marbella,13-18h,842,surface_pressure,0.59249061650066015
Spain,marbella,13-18h,842,cloud_cover,32.68074171220503
Spain,marbella,13-18h,842,wind_speed_10m,4.187689797875483
Spain,marbella,13-18h,842,wind_gusts_10m,8.394864678428183
Spain,marbella,19-24h,200,temperature_2m,2.5712253887981116
Spain,marbella,19-24h,200,relative_humidity_2m,11.584472366059664
Spain,marbella,19-24h,200,dew_point_2m,1.5862219264655246
Spain,marbella,19-24h,200,apparent_temperature,2.437621791829077
Spain,marbella,19-24h,200,precipitation,0.5300943312279429
Spain,marbella,19-24h,200,rain,0.3757658845611187
Spain,marbella,19-24h,200,showers,0.6481512169239522
Spain,marbella,19-24h,200,snowfall,0
Spain,marbella,19-24h,200,snow_depth,0
Spain,marbella,19-24h,200,weather_code,21.131256469978304
Spain,marbella,19-24h,200,pressure_msl,0.5620498198558564
Spain,marbella,19-24h,200,surface_pressure,0.5523585791856583
Spain,marbella,19-24h,200,cloud_cover,36.3528540832766
Spain,marbella,19-24h,200,wind_speed_10m,4.163604207894886
Spain,marbella,19-24h,200,wind_gusts_10m,7.705595369599937
Spain,marbella,7-12h,1388,temperature_2m,1.6962197331965285
Spain,marbella,7-12h,1388,relative_humidity_2m,10.674243826520526
Spain,marbella,7-12h,1388,dew_point_2m,1.692520416488542
Spain,marbella,7-12h,1388,apparent_temperature,1.7239581492275804
Spain,marbella,7-12h,1388,precipitation,0.5507788564416485
Spain,marbella,7-12h,1388,rain,0.5683790592933801
Spain,marbella,7-12h,1388,showers,0.3580889075439951
Spain,marbella,7-12h,1388,snowfall,0
Spain,marbella,7-12h,1388,snow_depth,0
Spain,marbella,7-12h,1388,weather_code,20.41507325821606
Spain,marbella,7-12h,1388,pressure_msl,0.5825389128757067
Spain,marbella,7-12h,1388,surface_pressure,0.5618900791926358
Spain,marbella,7-12h,1388,cloud_cover,29.419773193467062
Spain,marbella,7-12h,1388,wind_speed_10m,4.470537557371954
Spain,marbella,7-12h,1388,wind_gusts_10m,7.913054183623938
Spain,sabadell,0h,372,temperature_2m,0.9724705264074499
Spain,sabadell,0h,372,relative_humidity_2m,7.758796603287316
Spain,sabadell,0h,372,dew_point_2m,1.5309705966287972
Spain,sabadell,0h,372,apparent_temperature,1.2954012954019432
Spain,sabadell,0h,372,precipitation,0.24018362151281414
Spain,sabadell,0h,372,rain,0.24908434465595822
Spain,sabadell,0h,372,showers,0.1576030129071756
Spain,sabadell,0h,372,snowfall,0.005132649025747366
Spain,sabadell,0h,372,snow_depth,7.332355751067665e-4
Spain,sabadell,0h,372,weather_code,16.868880810087735
Spain,sabadell,0h,372,pressure_msl,0.39608297164875594
Spain,sabadell,0h,372,surface_pressure,0.36808133743473487
Spain,sabadell,0h,372,cloud_cover,30.10278092394187
Spain,sabadell,0h,372,wind_speed_10m,4.298380540252015
Spain,sabadell,0h,372,wind_gusts_10m,10.124671772192107
Spain,sabadell,1-6h,1946,temperature_2m,1.0792826211710107
Spain,sabadell,1-6h,1946,relative_humidity_2m,7.846353425385161
Spain,sabadell,1-6h,1946,dew_point_2m,1.6326700557036522
Spain,sabadell,1-6h,1946,apparent_temperature,1.4342241708501398
Spain,sabadell,1-6h,1946,precipitation,0.4529451414139732
Spain,sabadell,1-6h,1946,rain,0.44921994741004
Spain,sabadell,1-6h,1946,showers,0.14778251290408706
Spain,sabadell,1-6h,1946,snowfall,0.04813051799627683
Spain,sabadell,1-6h,1946,snow_depth,6.411705636375014e-4
Spain,sabadell,1-6h,1946,weather_code,17.37977347975529
Spain,sabadell,1-6h,1946,pressure_msl,0.4346029835840815
Spain,sabadell,1-6h,1946,surface_pressure,0.3963476626415218
Spain,sabadell,1-6h,1946,cloud_cover,31.75489053626536
Spain,sabadell,1-6h,1946,wind_speed_10m,4.157547403349683
Spain,sabadell,1-6h,1946,wind_gusts_10m,10.293715341875757
Spain,sabadell,13-18h,842,temperature_2m,1.289423447360612
Spain,sabadell,13-18h,842,relative_humidity_2m,6.944811286167181
Spain,sabadell,13-18h,842,dew_point_2m,1.4190006854713535
Spain,sabadell,13-18h,842,apparent_temperature,1.5591961507711505
Spain,sabadell,13-18h,842,precipitation,0.29083384094767933
Spain,sabadell,13-18h,842,rain,0.270830516460167
Spain,sabadell,13-18h,842,showers,0.0929843038372338
Spain,sabadell,13-18h,842,snowfall,0
Spain,sabadell,13-18h,842,snow_depth,4.873701788285794e-4
Spain,sabadell,13-18h,842,weather_code,17.52283884635005
Spain,sabadell,13-18h,842,pressure_msl,0.5269461158658708
Spain,sabadell,13-18h,842,surface_pressure,0.5089927643928517
Spain,sabadell,13-18h,842,cloud_cover,35.25718201459741
Spain,sabadell,13-18h,842,wind_speed_10m,3.582953173595843
Spain,sabadell,13-18h,842,wind_gusts_10m,8.406727314063222
Spain,sabadell,19-24h,198,temperature_2m,1.1640663662568835
Spain,sabadell,19-24h,198,relative_humidity_2m,6.324555320336759
Spain,sabadell,19-24h,198,dew_point_2m,1.3760579034093563
Spain,sabadell,19-24h,198,apparent_temperature,1.357433704689206
Spain,sabadell,19-24h,198,precipitation,0.3527668414752787
Spain,sabadell,19-24h,198,rain,0.3321190002138244
Spain,sabadell,19-24h,198,showers,0.044946657497549475
Spain,sabadell,19-24h,198,snowfall,0
Spain,sabadell,19-24h,198,snow_depth,0
Spain,sabadell,19-24h,198,weather_code,19.172001892490428
Spain,sabadell,19-24h,198,pressure_msl,0.5429995256429726
Spain,sabadell,19-24h,198,surface_pressure,0.5262791055796355
Spain,sabadell,19-24h,198,cloud_cover,38.38547178874378
Spain,sabadell,19-24h,198,wind_speed_10m,3.0862844190306755
Spain,sabadell,19-24h,198,wind_gusts_10m,7.452638336979608
Spain,sabadell,7-12h,1388,temperature_2m,1.13880973304111
Spain,sabadell,7-12h,1388,relative_humidity_2m,7.645325934551982
Spain,sabadell,7-12h,1388,dew_point_2m,1.6769972822656047
Spain,sabadell,7-12h,1388,apparent_temperature,1.4621103141025944
Spain,sabadell,7-12h,1388,precipitation,0.5232077959038115
Spain,sabadell,7-12h,1388,rain,0.5362507263384909
Spain,sabadell,7-12h,1388,showers,0.1606453124946787
Spain,sabadell,7-12h,1388,snowfall,0.056989811516750054
Spain,sabadell,7-12h,1388,snow_depth,7.591896180011234e-4
Spain,sabadell,7-12h,1388,weather_code,17.506853330757888
Spain,sabadell,7-12h,1388,pressure_msl,0.49411522533492
Spain,sabadell,7-12h,1388,surface_pressure,0.4631056669806846
Spain,sabadell,7-12h,1388,cloud_cover,34.00644115966593
Spain,sabadell,7-12h,1388,wind_speed_10m,3.6430898625202337
Spain,sabadell,7-12h,1388,wind_gusts_10m,9.284210046954206
Spain,salamanca,0h,372,temperature_2m,2.1989733674985112
Spain,salamanca,0h,372,relative_humidity_2m,11.20387797686275
Spain,salamanca,0h,372,dew_point_2m,2.3765770089710734
Spain,salamanca,0h,372,apparent_temperature,1.9836292360813195
Spain,salamanca,0h,372,precipitation,0.3776697083459971
Spain,salamanca,0h,372,rain,0.4208286755837206
Spain,salamanca,0h,372,showers,0.072956018567088
Spain,salamanca,0h,372,snowfall,0
Spain,salamanca,0h,372,snow_depth,0
Spain,salamanca,0h,372,weather_code,11.045361017187261
Spain,salamanca,0h,372,pressure_msl,0.7961601395083373
Spain,salamanca,0h,372,surface_pressure,1.474733436820842
Spain,salamanca,0h,372,cloud_cover,42.28932603830656
Spain,salamanca,0h,372,wind_speed_10m,4.477650593638328
Spain,salamanca,0h,372,wind_gusts_10m,10.32709142035167
Spain,salamanca,1-6h,1946,temperature_2m,2.0714151043259292
Spain,salamanca,1-6h,1946,relative_humidity_2m,10.229132369054486
Spain,salamanca,1-6h,1946,dew_point_2m,2.1001712845528653
Spain,salamanca,1-6h,1946,apparent_temperature,1.9441191264427744
Spain,salamanca,1-6h,1946,precipitation,0.036971698295049205
Spain,salamanca,1-6h,1946,rain,0.03157398853981606
Spain,salamanca,1-6h,1946,showers,0.018416222349658624
Spain,salamanca,1-6h,1946,snowfall,0
Spain,salamanca,1-6h,1946,snow_depth,0
Spain,salamanca,1-6h,1946,weather_code,9.664037870102694
Spain,salamanca,1-6h,1946,pressure_msl,0.6718996401347145
Spain,salamanca,1-6h,1946,surface_pressure,1.328298991837434
Spain,salamanca,1-6h,1946,cloud_cover,37.25035436486913
Spain,salamanca,1-6h,1946,wind_speed_10m,4.276779483953777
Spain,salamanca,1-6h,1946,wind_gusts_10m,10.136873660322708
Spain,salamanca,13-18h,842,temperature_2m,0.9815398247414336
Spain,salamanca,13-18h,842,relative_humidity_2m,6.7407013456931155
Spain,salamanca,13-18h,842,dew_point_2m,2.5897935977331974
Spain,salamanca,13-18h,842,apparent_temperature,1.0214213933082852
Spain,salamanca,13-18h,842,precipitation,0.02578920579218996
Spain,salamanca,13-18h,842,rain,0.018235722297072907
Spain,salamanca,13-18h,842,showers,0.018235722297072907
Spain,salamanca,13-18h,842,snowfall,0
Spain,salamanca,13-18h,842,snow_depth,0
Spain,salamanca,13-18h,842,weather_code,7.061824032771826
Spain,salamanca,13-18h,842,pressure_msl,0.6263797122696356
Spain,salamanca,13-18h,842,surface_pressure,0.360785629957523
Spain,salamanca,13-18h,842,cloud_cover,41.55050156764134
Spain,salamanca,13-18h,842,wind_speed_10m,3.5591039465872343
Spain,salamanca,13-18h,842,wind_gusts_10m,7.803167941851636
Spain,salamanca,19-24h,196,temperature_2m,1.1161157134071205
Spain,salamanca,19-24h,196,relative_humidity_2m,6.674655077842095
Spain,salamanca,19-24h,196,dew_point_2m,2.9679065665473874
Spain,salamanca,19-24h,196,apparent_temperature,0.96727051278221
Spain,salamanca,19-24h,196,precipitation,0.04040610178208843
Spain,salamanca,19-24h,196,rain,0.03779644730092272
Spain,salamanca,19-24h,196,showers,0.014285714285714287
Spain,salamanca,19-24h,196,snowfall,0
Spain,salamanca,19-24h,196,snow_depth,0
Spain,salamanca,19-24h,196,weather_code,9.18461446426266
Spain,salamanca,19-24h,196,pressure_msl,0.6731740230476273
Spain,salamanca,19-24h,196,surface_pressure,0.3376086370884687
Spain,salamanca,19-24h,196,cloud_cover,43.664888056418874
Spain,salamanca,19-24h,196,wind_speed_10m,3.852695849158411
Spain,salamanca,19-24h,196,wind_gusts_10m,7.5147066693604625
Spain,salamanca,7-12h,1388,temperature_2m,1.8031232909331174
Spain,salamanca,7-12h,1388,relative_humidity_2m,8.821231265388295
Spain,salamanca,7-12h,1388,dew_point_2m,2.102482408168273
Spain,salamanca,7-12h,1388,apparent_temperature,1.8032391604389681
Spain,salamanca,7-12h,1388,precipitation,0.03130218984890955
Spain,salamanca,7-12h,1388,rain,0.029647302339724853
Spain,salamanca,7-12h,1388,showers,0.00848799796831305
Spain,salamanca,7-12h,1388,snowfall,0
Spain,salamanca,7-12h,1388,snow_depth,0
Spain,salamanca,7-12h,1388,weather_code,11.682026392454597
Spain,salamanca,7-12h,1388,pressure_msl,0.6993100758122709
Spain,salamanca,7-12h,1388,surface_pressure,1.1527251260115396
Spain,salamanca,7-12h,1388,cloud_cover,39.611896009601764
Spain,salamanca,7-12h,1388,wind_speed_10m,3.8960243535800387
Spain,salamanca,7-12h,1388,wind_gusts_10m,9.064334580281407
Spain,valencia,0h,372,temperature_2m,2.815013512448709
Spain,valencia,0h,372,relative_humidity_2m,15.092367935233792
Spain,valencia,0h,372,dew_point_2m,1.2907862070296787
Spain,valencia,0h,372,apparent_temperature,2.616572493339947
Spain,valencia,0h,372,precipitation,0.2781467084073609
Spain,valencia,0h,372,rain,0.21060588479355796
Spain,valencia,0h,372,showers,0.2898831800303635
Spain,valencia,0h,372,snowfall,0
Spain,valencia,0h,372,snow_depth,0
Spain,valencia,0h,372,weather_code,23.74381639931334
Spain,valencia,0h,372,pressure_msl,1.1862111001813875
Spain,valencia,0h,372,surface_pressure,0.7052415128151865
Spain,valencia,0h,372,cloud_cover,37.29647277854073
Spain,valencia,0h,372,wind_speed_10m,2.741104871028924
Spain,valencia,0h,372,wind_gusts_10m,7.7567591059641
Spain,valencia,1-6h,1946,temperature_2m,2.6718297482239297
Spain,valencia,1-6h,1946,relative_humidity_2m,14.110560359853352
Spain,valencia,1-6h,1946,dew_point_2m,1.3024603171297933
Spain,valencia,1-6h,1946,apparent_temperature,2.5983333261916077
Spain,valencia,1-6h,1946,precipitation,0.28845550366575917
Spain,valencia,1-6h,1946,rain,0.18228311106531664
Spain,valencia,1-6h,1946,showers,0.2945374550643189
Spain,valencia,1-6h,1946,snowfall,0
Spain,valencia,1-6h,1946,snow_depth,0
Spain,valencia,1-6h,1946,weather_code,23.52292184240961
Spain,valencia,1-6h,1946,pressure_msl,1.1049454372599965
Spain,valencia,1-6h,1946,surface_pressure,0.6654751256486926
Spain,valencia,1-6h,1946,cloud_cover,36.631466488549805
Spain,valencia,1-6h,1946,wind_speed_10m,2.7867916329256293
Spain,valencia,1-6h,1946,wind_gusts_10m,8.857852555858901
Spain,valencia,13-18h,842,temperature_2m,3.0388849686573516
Spain,valencia,13-18h,842,relative_humidity_2m,15.64860568413308
Spain,valencia,13-18h,842,dew_point_2m,1.8423495274981574
Spain,valencia,13-18h,842,apparent_temperature,2.7609208763582287
Spain,valencia,13-18h,842,precipitation,0.36985584917457515
Spain,valencia,13-18h,842,rain,0.2853509736224294
Spain,valencia,13-18h,842,showers,0.42932859254893274
Spain,valencia,13-18h,842,snowfall,0
Spain,valencia,13-18h,842,snow_depth,0
Spain,valencia,13-18h,842,weather_code,25.59046177712989
Spain,valencia,13-18h,842,pressure_msl,1.215908016273436
Spain,valencia,13-18h,842,surface_pressure,0.7423721368348148
Spain,valencia,13-18h,842,cloud_cover,33.42250937641617
Spain,valencia,13-18h,842,wind_speed_10m,3.441275242829628
Spain,valencia,13-18h,842,wind_gusts_10m,8.158984380930388
Spain,valencia,19-24h,196,temperature_2m,3.064044279532979
Spain,valencia,19-24h,196,relative_humidity_2m,17.909922002131918
Spain,valencia,19-24h,196,dew_point_2m,1.7661210812029247
Spain,valencia,19-24h,196,apparent_temperature,2.7154696665962006
Spain,valencia,19-24h,196,precipitation,0.282842712474619
Spain,valencia,19-24h,196,rain,0.24348657927227585
Spain,valencia,19-24h,196,showers,0.34685172977654244
Spain,valencia,19-24h,196,snowfall,0
Spain,valencia,19-24h,196,snow_depth,0
Spain,valencia,19-24h,196,weather_code,24.557928184899758
Spain,valencia,19-24h,196,pressure_msl,1.4090089149643292
Spain,valencia,19-24h,196,surface_pressure,0.905369470189393
Spain,valencia,19-24h,196,cloud_cover,32.94228100103301
Spain,valencia,19-24h,196,wind_speed_10m,2.5317977802344327
Spain,valencia,19-24h,196,wind_gusts_10m,9.183381174486788
Spain,valencia,7-12h,1388,temperature_2m,2.7808033794496336
Spain,valencia,7-12h,1388,relative_humidity_2m,14.504297286302858
Spain,valencia,7-12h,1388,dew_point_2m,1.5200200969397952
Spain,valencia,7-12h,1388,apparent_temperature,2.6165263947913404
Spain,valencia,7-12h,1388,precipitation,0.32136551231767946
Spain,valencia,7-12h,1388,rain,0.1894934853229184
Spain,valencia,7-12h,1388,showers,0.3191338241154085
Spain,valencia,7-12h,1388,snowfall,0
Spain,valencia,7-12h,1388,snow_depth,0
Spain,valencia,7-12h,1388,weather_code,24.23382136565979
Spain,valencia,7-12h,1388,pressure_msl,1.1313517456274558
Spain,valencia,7-12h,1388,surface_pressure,0.689589110420381
Spain,valencia,7-12h,1388,cloud_cover,35.88022421771559
Spain,valencia,7-12h,1388,wind_speed_10m,2.9749700310892147
Spain,valencia,7-12h,1388,wind_gusts_10m,8.804323341977307
Sri Lanka,colombo,0h,372,temperature_2m,1.977507935359199
Sri Lanka,colombo,0h,372,relative_humidity_2m,8.918990250963065
Sri Lanka,colombo,0h,372,dew_point_2m,1.173062346517526
Sri Lanka,colombo,0h,372,apparent_temperature,1.8888324891432302
Sri Lanka,colombo,0h,372,precipitation,1.883916076938205
Sri Lanka,colombo,0h,372,rain,1.9734528443903236
Sri Lanka,colombo,0h,372,showers,0.8056921154797511
Sri Lanka,colombo,0h,372,snowfall,0
Sri Lanka,colombo,0h,372,snow_depth,0
Sri Lanka,colombo,0h,372,weather_code,37.67325568023538
Sri Lanka,colombo,0h,372,pressure_msl,0.4353345024601905
Sri Lanka,colombo,0h,372,surface_pressure,0.4353345024601905
Sri Lanka,colombo,0h,372,cloud_cover,33.037043399177534
Sri Lanka,colombo,0h,372,wind_speed_10m,9.60290054747685
Sri Lanka,colombo,0h,372,wind_gusts_10m,9.687582118972099
Sri Lanka,colombo,1-6h,1946,temperature_2m,2.083991742482156
Sri Lanka,colombo,1-6h,1946,relative_humidity_2m,9.266412067256967
Sri Lanka,colombo,1-6h,1946,dew_point_2m,1.2682258123861327
Sri Lanka,colombo,1-6h,1946,apparent_temperature,2.029542853259535
Sri Lanka,colombo,1-6h,1946,precipitation,1.7367557852961097
Sri Lanka,colombo,1-6h,1946,rain,1.7057938870802682
Sri Lanka,colombo,1-6h,1946,showers,0.8097555237366361
Sri Lanka,colombo,1-6h,1946,snowfall,0
Sri Lanka,colombo,1-6h,1946,snow_depth,0
Sri Lanka,colombo,1-6h,1946,weather_code,38.12217337423095
Sri Lanka,colombo,1-6h,1946,pressure_msl,0.45760671481860005
Sri Lanka,colombo,1-6h,1946,surface_pressure,0.45760671481860005
Sri Lanka,colombo,1-6h,1946,cloud_cover,35.23399974348565
Sri Lanka,colombo,1-6h,1946,wind_speed_10m,10.070685430295757
Sri Lanka,colombo,1-6h,1946,wind_gusts_10m,9.470180928802517
Sri Lanka,colombo,13-18h,842,temperature_2m,2.547944073635702
Sri Lanka,colombo,13-18h,842,relative_humidity_2m,8.877632091044491
Sri Lanka,colombo,13-18h,842,dew_point_2m,1.1878842046304225
Sri Lanka,colombo,13-18h,842,apparent_temperature,2.289327713035469
Sri Lanka,colombo,13-18h,842,precipitation,1.4561116999256385
Sri Lanka,colombo,13-18h,842,rain,1.4831996612575107
Sri Lanka,colombo,13-18h,842,showers,0.5552598843716329
Sri Lanka,colombo,13-18h,842,snowfall,0
Sri Lanka,colombo,13-18h,842,snow_depth,0
Sri Lanka,colombo,13-18h,842,weather_code,34.899516429757
Sri Lanka,colombo,13-18h,842,pressure_msl,0.4963764183496055
Sri Lanka,colombo,13-18h,842,surface_pressure,0.4963764183496055
Sri Lanka,colombo,13-18h,842,cloud_cover,34.66264289334476
Sri Lanka,colombo,13-18h,842,wind_speed_10m,11.750802267047128
Sri Lanka,colombo,13-18h,842,wind_gusts_10m,9.566953711888424
Sri Lanka,colombo,19-24h,196,temperature_2m,2.7213442056664356
Sri Lanka,colombo,19-24h,196,relative_humidity_2m,8.88474960312355
Sri Lanka,colombo,19-24h,196,dew_point_2m,1.3227985176765762
Sri Lanka,colombo,19-24h,196,apparent_temperature,2.3313524147225477
Sri Lanka,colombo,19-24h,196,precipitation,2.24903607470092
Sri Lanka,colombo,19-24h,196,rain,2.255718357003473
